x0000,y0000
1220.,469.5391
1221.,469.5414
1222.,469.5391
1223.,469.5391
1224.,469.5391
1225.,469.5343
1226.,469.5343
1227.,469.5343
1228.,469.532
1229.,469.5343
1230.,469.5367
1231.,469.5343
1232.,469.5367
1233.,469.5438
1234.,469.5438
1235.,469.5438
1236.,469.5438
1237.,469.5462
1238.,469.5484
1239.,469.5651
1240.,469.5672
1241.,469.5744
1242.,469.5744
1243.,469.631
1244.,469.6403
1245.,469.6617
1246.,469.6664
1247.,469.6735
1248.,469.69
1249.,469.6948
1250.,469.6972
1251.,469.7019
1252.,469.7065
1253.,469.7042
1254.,469.7065
1255.,469.7042
1256.,469.6878
1257.,469.6805
1258.,469.6262
1259.,469.6192
1260.,469.5814
1261.,469.5838
1262.,469.5767
1263.,469.584
1264.,469.5863
1265.,469.5886
1266.,469.591
1267.,469.5933
1268.,469.5957
1269.,469.6003
1270.,469.6027
1271.,469.6025
1272.,469.6051
1273.,469.6074
1274.,469.6074
1275.,469.631
1276.,469.6405
1277.,469.6617
1278.,469.6664
1279.,469.6735
1280.,469.6783
1281.,469.6805
1282.,469.6782
1283.,469.6712
1284.,469.6712
1285.,469.6688
1286.,469.6688
1287.,469.6782
1288.,469.6853
1289.,469.6922
1290.,469.7161
1291.,469.7278
1292.,469.7585
1293.,469.7632
1294.,469.7703
1295.,469.775
1296.,469.7774
1297.,469.7748
1298.,469.7395
1299.,469.7301
1300.,469.7064
1301.,469.7018
1302.,469.7018
1303.,469.7088
1304.,469.8765
1305.,469.9072
1306.,469.9641
1307.,469.9592
1308.,469.9333
1309.,469.9167
1310.,469.9096
1311.,469.8955
1312.,469.8387
1313.,469.8292
1314.,469.7868
1315.,469.7798
1316.,469.7727
1317.,469.7655
1318.,469.756
1319.,469.7515
1320.,469.7278
1321.,469.7255
1322.,469.7161
1323.,469.7161
1324.,469.7184
1325.,469.7184
1326.,469.7231
1327.,469.7255
1328.,469.735
1329.,469.7372
1330.,469.7395
1331.,469.7419
1332.,469.7419
1333.,469.7442
1334.,469.7372
1335.,469.7398
1336.,469.7442
1337.,469.7466
1338.,469.7468
1339.,469.768
1340.,469.7774
1341.,469.7939
1342.,469.7962
1343.,469.8034
1344.,469.8057
1345.,469.8009
1346.,469.7987
1347.,469.7986
1348.,469.7962
1349.,469.7915
1350.,469.7891
1351.,469.7962
1352.,469.7962
1353.,469.7986
1354.,469.8033
1355.,469.8153
1356.,469.8317
1357.,469.9971
1358.,470.1317
1359.,470.2002
1360.,470.2074
1361.,470.1223
1362.,470.0773
1363.,470.0915
1364.,470.0915
1365.,470.1011
1366.,470.1317
1367.,470.1412
1368.,470.1908
1369.,470.1695
1370.,470.0726
1371.,470.0442
1372.,470.018
1373.,469.9897
1374.,469.9734
1375.,469.9662
1376.,469.9592
1377.,469.9498
1378.,469.938
1379.,469.926
1380.,469.9096
1381.,469.8931
1382.,469.8505
1383.,469.8268
1384.,469.775
1385.,469.735
1386.,469.6922
1387.,469.65
1388.,469.5484
1389.,469.5342
1390.,469.5038
1391.,469.4965
1392.,469.4919
1393.,469.4942
1394.,469.4989
1395.,469.5153
1396.,469.5296
1397.,469.5484
1398.,469.6805
1399.,469.6993
1400.,469.8034
1401.,469.8317
1402.,469.8293
1403.,469.8176
1404.,469.7939
1405.,469.768
1406.,469.5955
1407.,469.5743
1408.,469.5602
1409.,469.5508
1410.,469.5367
1411.,469.5295
1412.,469.5177
1413.,469.5108
1414.,469.506
1415.,469.5036
1416.,469.506
1417.,469.506
1418.,469.506
1419.,469.506
1420.,469.5038
1421.,469.4965
1422.,469.4895
1423.,469.4872
1424.,469.4752
1425.,469.4728
1426.,469.4728
1427.,469.4728
1428.,469.4777
1429.,469.4825
1430.,469.5129
1431.,469.5201
1432.,469.5224
1433.,469.5271
1434.,469.5295
1435.,469.5295
1436.,469.5319
1437.,469.5319
1438.,469.5343
1439.,469.5367
1440.,469.5391
1441.,469.5391
1442.,469.4799
1443.,469.4589
1444.,469.4753
1445.,469.4825
1446.,469.4895
1447.,469.4942
1448.,469.4989
1449.,469.5083
1450.,469.5132
1451.,469.5177
1452.,469.5296
1453.,469.5296
1454.,469.5342
1455.,469.5343
1456.,469.5367
1457.,469.5391
1458.,469.5391
1459.,469.5414
1460.,469.5436
1461.,469.5462
1462.,469.5462
1463.,469.5438
1464.,469.5462
1465.,469.5414
1466.,469.5391
1467.,469.5388
1468.,469.5343
1469.,469.532
1470.,469.532
1471.,469.5296
1472.,469.5273
1473.,469.5225
1474.,469.5153
1475.,469.5179
1476.,469.5273
1477.,469.5273
1478.,469.5367
1479.,469.5484
1480.,469.5815
1481.,469.5815
1482.,469.5863
1483.,469.5863
1484.,469.5886
1485.,469.591
1486.,469.5933
1487.,469.6002
1488.,469.6027
1489.,469.6098
1490.,469.6216
1491.,469.6216
1492.,469.6216
1493.,469.6288
1494.,469.7135
1495.,469.7513
1496.,469.7701
1497.,469.7798
1498.,469.7891
1499.,469.7844
1500.,469.7657
1501.,469.7561
1502.,469.657
1503.,469.65
1504.,469.6427
1505.,469.6381
1506.,469.6333
1507.,469.6288
1508.,469.6262
1509.,469.624
1510.,469.6357
1511.,469.645
1512.,469.6544
1513.,469.6688
1514.,469.6782
1515.,469.6782
1516.,469.6922
1517.,469.6972
1518.,469.7019
1519.,469.7113
1520.,469.782
1521.,469.8082
1522.,469.8387
1523.,469.8672
1524.,470.0064
1525.,470.0323
1526.,470.1103
1527.,470.1246
1528.,470.1459
1529.,470.1529
1530.,470.1459
1531.,470.1388
1532.,470.1317
1533.,470.1199
1534.,470.0891
1535.,470.0773
1536.,470.0726
1537.,470.0654
1538.,470.0489
1539.,470.0465
1540.,470.023
1541.,470.0206
1542.,470.0018
1543.,470.0018
1544.,469.9875
1545.,469.9851
1546.,469.9544
1547.,469.9498
1548.,469.938
1549.,469.938
1550.,469.9286
1551.,469.926
1552.,469.9072
1553.,469.9072
1554.,469.9096
1555.,469.9074
1556.,469.9049
1557.,469.9049
1558.,469.8999
1559.,469.8955
1560.,469.8955
1561.,469.8907
1562.,469.8576
1563.,469.6805
1564.,469.6853
1565.,469.6925
1566.,469.6946
1567.,469.6993
1568.,469.7018
1569.,469.7112
1570.,469.7161
1571.,469.7207
1572.,469.7231
1573.,469.7301
1574.,469.7348
1575.,469.7374
1576.,469.7419
1577.,469.7491
1578.,469.7513
1579.,469.7561
1580.,469.7585
1581.,469.7632
1582.,469.7632
1583.,469.768
1584.,469.7703
1585.,469.7727
1586.,469.7727
1587.,469.7725
1588.,469.7725
1589.,469.775
1590.,469.775
1591.,469.7772
1592.,469.775
1593.,469.775
1594.,469.775
1595.,469.7727
1596.,469.7727
1597.,469.7725
1598.,469.7725
1599.,469.768
1600.,469.768
1601.,469.7657
1602.,469.7657
1603.,469.7657
1604.,469.7609
1605.,469.7561
1606.,469.756
1607.,469.7513
1608.,469.749
1609.,469.7468
1610.,469.7466
1611.,469.7466
1612.,469.7374
1613.,469.7278
1614.,469.7278
1615.,469.7231
1616.,469.7182
1617.,469.6946
1618.,469.6902
1619.,469.6831
1620.,469.6782
1621.,469.6783
1622.,469.6688
1623.,469.6216
1624.,469.6122
1625.,469.6051
1626.,469.5981
1627.,469.5722
1628.,469.5649
1629.,469.5555
1630.,469.5462
1631.,469.5295
1632.,469.5247
1633.,469.5153
1634.,469.5108
1635.,469.4942
1636.,469.4847
1637.,469.4706
1638.,469.466
1639.,469.4589
1640.,469.4543
1641.,469.4493
1642.,469.4446
1643.,469.4376
1644.,469.4352
1645.,469.4305
1646.,469.4234
1647.,469.4117
1648.,469.407
1649.,469.3929
1650.,469.3882
1651.,469.3857
1652.,469.3835
1653.,469.381
1654.,469.3764
1655.,469.3598
1656.,469.3575
1657.,469.3385
1658.,469.3362
1659.,469.3315
1660.,469.329
1661.,469.3103
1662.,469.3032
1663.,469.296
1664.,469.2913
1665.,469.289
1666.,469.2795
1667.,469.2725
1668.,469.268
1669.,469.2631
1670.,469.2561
1671.,469.2537
1672.,469.2514
1673.,469.2466
1674.,469.2443
1675.,469.2466
1676.,469.2419
1677.,469.2395
1678.,469.2348
1679.,469.2348
1680.,469.2326
1681.,469.2302
