x0000,y0000
1532.,469.6831
1533.,469.6829
1534.,469.6759
1535.,469.6735
1536.,469.6522
1537.,469.645
1538.,469.6335
1539.,469.6288
1540.,469.624
1541.,469.6169
1542.,469.6144
1543.,469.6122
1544.,469.6051
1545.,469.6003
1546.,469.5861
1547.,469.5814
1548.,469.579
1549.,469.5722
1550.,469.5649
1551.,469.5603
1552.,469.5531
1553.,469.5484
1554.,469.5438
1555.,469.5391
1556.,469.5367
1557.,469.532
1558.,469.5273
1559.,469.5249
1560.,469.5224
1561.,469.5201
1562.,469.5036
1563.,469.5012
1564.,469.4989
1565.,469.4965
1566.,469.4847
1567.,469.4825
1568.,469.4777
1569.,469.473
1570.,469.4706
1571.,469.4706
1572.,469.466
1573.,469.4636
1574.,469.4587
1575.,469.4565
1576.,469.4543
1577.,469.4517
1578.,469.447
1579.,469.4446
1580.,469.4399
1581.,469.4399
1582.,469.4376
1583.,469.4352
1584.,469.4328
1585.,469.4305
1586.,469.4258
1587.,469.4234
1588.,469.4211
1589.,469.4187
1590.,469.4091
1591.,469.4068
1592.,469.4045
1593.,469.4023
1594.,469.4
1595.,469.4
1596.,469.3905
1597.,469.3857
1598.,469.381
1599.,469.3786
1600.,469.3739
1601.,469.3739
1602.,469.3715
1603.,469.3715
1604.,469.3692
1605.,469.3692
1606.,469.3668
1607.,469.3668
1608.,469.3646
1609.,469.3643
1610.,469.3622
1611.,469.3622
1612.,469.3646
1613.,469.3622
1614.,469.3598
1615.,469.3596
1616.,469.3575
1617.,469.3575
1618.,469.3575
1619.,469.3575
1620.,469.3575
1621.,469.3598
1622.,469.3573
1623.,469.3573
1624.,469.3646
1625.,469.3622
1626.,469.3622
1627.,469.3622
1628.,469.3622
1629.,469.3622
1630.,469.3622
1631.,469.3643
1632.,469.3668
1633.,469.3668
1634.,469.3715
1635.,469.3715
1636.,469.3763
1637.,469.3763
1638.,469.3786
1639.,469.381
1640.,469.3857
1641.,469.3857
1642.,469.3904
1643.,469.3929
1644.,469.3952
1645.,469.3974
1646.,469.3974
1647.,469.3998
1648.,469.4046
1649.,469.4068
1650.,469.4091
1651.,469.4141
1652.,469.4165
1653.,469.4187
1654.,469.4187
1655.,469.4234
1656.,469.4282
1657.,469.4305
1658.,469.4399
1659.,469.4471
1660.,469.4493
1661.,469.4541
1662.,469.4564
1663.,469.4589
1664.,469.4613
1665.,469.466
1666.,469.4636
1667.,469.4681
1668.,469.4705
1669.,469.4777
1670.,469.4801
1671.,469.4847
1672.,469.4872
1673.,469.4919
1674.,469.4989
1675.,469.4989
1676.,469.5012
1677.,469.506
1678.,469.5062
1679.,469.5179
1680.,469.5225
